content_id,timestamp,text,platform,content_type,language_form,text_category,emoji_used,ai_flagged,user_reported,native_reviewer_offensive,escalation_source,time_to_action_hours,crisis_period
C4892,26-05-2025 16:15,eta khub bhalo kotha #4891,Instagram,Post,Romanized,Political,0,0,0,0,None,22,Normal
C4893,28-02-2025 11:44,kichu bolar nei #4892,Facebook,Comment,Romanized,Meme,1,0,0,0,None,23,Normal
C4894,27-03-2025 19:36,ajkal onek kichu cholche 🤡 #4893,Facebook,Comment,Romanized,Meme,0,0,0,0,None,18,Election
C4895,31-03-2025 15:14,eta khub bhalo kotha #4894,Instagram,Comment,Romanized,Political,0,0,0,1,None,16,Election
C4896,11-02-2025 20:33,sobai jane eta ki 🔥 #4895,Facebook,Comment,Romanized,Political,0,1,1,1,None,11,Election
C4897,11-02-2025 16:26,eta khub bhalo kotha #4896,Instagram,Post,Romanized,Social,0,0,0,0,None,14,Normal
C4898,23-06-2025 15:08,eta khub bhalo kotha #4897,Instagram,Comment,Romanized,Social,0,1,1,1,None,7,Normal
C4899,17-06-2025 04:42,sobai jane eta ki #4898,Facebook,Comment,Romanized,Social,0,0,0,0,None,20,Normal
C4900,27-05-2025 17:27,sobai jane eta ki #4899,Facebook,Ad,Romanized,Social,1,0,0,0,None,23,Normal
C4901,17-02-2025 16:10,ei desher obostha dekho #4900,Instagram,Ad,Romanized,Political,0,0,0,0,None,12,Election
C4902,25-05-2025 10:03,bujhle bhalo #4901,Facebook,Comment,Romanized,Political,0,0,0,0,None,18,Normal
C4903,28-05-2025 19:58,lokjon bujhte parbe na 🤡 #4902,Instagram,Comment,Romanized,Social,0,0,0,0,None,10,Election
C4904,16-03-2025 05:40,ajkal onek kichu cholche #4903,Facebook,Ad,Romanized,Neutral,0,0,0,0,None,8,Normal
C4905,27-05-2025 00:28,kichu bolar nei #4904,Instagram,Comment,Romanized,Political,0,0,0,0,None,23,Normal
C4906,03-05-2025 18:32,ajkal onek kichu cholche 🤡 #4905,Facebook,Post,Romanized,Social,1,0,0,0,None,22,Normal
C4907,27-04-2025 08:45,ajkal onek kichu cholche 🙂 #4906,Facebook,Ad,Romanized,Neutral,0,0,0,0,None,5,Election
C4908,23-05-2025 23:11,ei desher obostha dekho 🔥 #4907,Instagram,Post,Romanized,Political,1,0,0,0,None,15,Normal
C4909,14-04-2025 06:25,kichu bolar nei #4908,Instagram,Comment,Romanized,Political,0,0,0,0,None,9,Protest
C4910,13-04-2025 19:40,ei desher obostha dekho 😏 #4909,Instagram,Comment,Romanized,Social,0,0,0,0,None,22,Protest
C4911,23-06-2025 01:28,ei desher obostha dekho #4910,Facebook,Comment,Romanized,Social,0,0,0,0,None,4,Normal
C4912,27-01-2025 10:08,ei desher obostha dekho #4911,Instagram,Comment,Romanized,Political,1,0,0,0,None,24,Normal
C4913,10-04-2025 11:34,sobai jane eta ki 🙂 #4912,Facebook,Comment,Romanized,Meme,0,0,0,0,None,14,Normal
C4914,16-03-2025 05:52,eta khub bhalo kotha #4913,Facebook,Post,Romanized,Political,0,1,0,1,None,6,Election
C4915,28-04-2025 12:26,bujhle bhalo #4914,Instagram,Comment,Romanized,Social,0,0,0,0,None,15,Election
C4916,15-05-2025 08:00,sobai jane eta ki #4915,Instagram,Comment,Romanized,Social,0,0,0,0,None,18,Normal
C4917,16-01-2025 01:59,ei desher obostha dekho #4916,Facebook,Post,Romanized,Social,1,0,0,0,None,12,Normal
C4918,20-01-2025 14:51,ajkal onek kichu cholche #4917,Facebook,Comment,Romanized,Social,1,0,0,0,None,21,Normal
C4919,08-03-2025 17:08,sobai jane eta ki #4918,Facebook,Post,Romanized,Neutral,1,0,0,0,None,9,Normal
C4920,23-02-2025 13:02,kichu bolar nei #4919,Facebook,Comment,Romanized,Social,1,1,0,1,None,9,Normal
C4921,27-04-2025 22:42,lokjon bujhte parbe na #4920,Facebook,Post,Romanized,Political,0,1,1,1,None,12,Normal
C4922,01-04-2025 14:46,bujhle bhalo #4921,Instagram,Post,Romanized,Social,0,0,0,0,None,1,Normal
C4923,18-03-2025 21:07,ei desher obostha dekho #4922,Facebook,Comment,Romanized,Social,0,0,0,0,None,6,Normal
C4924,12-04-2025 08:06,bujhle bhalo 😏 #4923,Facebook,Post,Romanized,Meme,0,0,0,0,None,5,Normal
C4925,21-01-2025 07:56,kichu bolar nei 😡 #4924,Facebook,Comment,Romanized,Social,1,0,0,0,None,10,Normal
C4926,04-05-2025 22:10,lokjon bujhte parbe na #4925,Instagram,Post,Romanized,Neutral,1,0,0,0,None,10,Election
C4927,16-06-2025 22:28,sobai jane eta ki 💀 #4926,Instagram,Post,Romanized,Neutral,0,0,0,0,None,16,Normal
C4928,30-04-2025 19:01,bujhle bhalo #4927,Facebook,Post,Romanized,Neutral,0,0,0,0,None,7,Normal
C4929,20-01-2025 22:56,ei desher obostha dekho 😡 #4928,Facebook,Comment,Romanized,Social,1,0,0,0,None,14,Normal
C4930,15-05-2025 23:23,sobai jane eta ki 😂 #4929,Instagram,Ad,Romanized,Neutral,0,0,0,0,None,20,Normal
C4931,26-01-2025 06:03,bujhle bhalo #4930,Facebook,Comment,Romanized,Social,1,0,0,1,None,5,Normal
C4932,30-01-2025 01:37,eta khub bhalo kotha #4931,Instagram,Comment,Romanized,Neutral,0,0,0,0,None,5,Protest
C4933,28-04-2025 03:11,sobai jane eta ki #4932,Facebook,Ad,Romanized,Meme,0,0,0,0,None,21,Normal
C4934,22-03-2025 03:17,sobai jane eta ki 🤡 #4933,Facebook,Comment,Romanized,Social,0,1,0,1,None,12,Election
C4935,23-03-2025 09:15,ajkal onek kichu cholche #4934,Facebook,Post,Romanized,Political,0,0,0,0,None,6,Normal
C4936,14-04-2025 19:56,lokjon bujhte parbe na #4935,Facebook,Post,Romanized,Social,0,0,0,0,None,10,Normal
C4937,12-01-2025 07:20,sobai jane eta ki #4936,Instagram,Post,Romanized,Political,0,0,0,0,None,9,Normal
C4938,10-05-2025 21:30,kichu bolar nei #4937,Facebook,Comment,Romanized,Social,0,0,0,0,None,24,Election
C4939,02-06-2025 00:52,lokjon bujhte parbe na #4938,Instagram,Comment,Romanized,Neutral,0,1,0,1,None,11,Normal
C4940,10-02-2025 00:39,ei desher obostha dekho 🤡 #4939,Instagram,Comment,Romanized,Social,0,0,0,0,None,10,Normal
C4941,06-04-2025 19:41,sobai jane eta ki 🤡 #4940,Facebook,Post,Romanized,Social,0,0,0,0,None,5,Normal
C4942,25-04-2025 11:04,lokjon bujhte parbe na #4941,Facebook,Comment,Romanized,Political,0,0,0,0,None,18,Protest
C4943,23-01-2025 03:05,sobai jane eta ki #4942,Instagram,Comment,Romanized,Social,0,0,1,1,None,26,Normal
C4944,10-02-2025 11:33,kichu bolar nei #4943,Instagram,Ad,Romanized,Social,0,0,0,0,None,10,Election
C4945,06-05-2025 02:55,lokjon bujhte parbe na #4944,Facebook,Comment,Romanized,Neutral,0,0,0,0,None,20,Normal
C4946,04-02-2025 23:07,eta khub bhalo kotha #4945,Facebook,Post,Romanized,Political,0,0,0,0,None,2,Normal
C4947,18-04-2025 19:59,ei desher obostha dekho #4946,Instagram,Post,Romanized,Meme,1,0,0,0,None,12,Normal
C4948,06-04-2025 11:19,ei desher obostha dekho #4947,Facebook,Ad,Romanized,Social,0,0,0,0,None,4,Normal
C4949,27-05-2025 01:15,ei desher obostha dekho #4948,Facebook,Comment,Romanized,Political,1,0,0,0,None,9,Protest
C4950,05-06-2025 04:02,lokjon bujhte parbe na #4949,Instagram,Post,Romanized,Meme,1,1,0,1,None,6,Protest
C4951,06-05-2025 05:47,bujhle bhalo #4950,Instagram,Comment,Romanized,Political,0,0,0,0,None,4,Normal
C4952,08-02-2025 03:38,ei desher obostha dekho 😏 #4951,Facebook,Comment,Romanized,Social,0,0,1,1,None,41,Normal
C4953,09-03-2025 23:24,lokjon bujhte parbe na 😏 #4952,Facebook,Comment,Romanized,Political,0,0,0,0,None,7,Election
C4954,22-06-2025 09:26,lokjon bujhte parbe na #4953,Facebook,Post,Romanized,Neutral,1,0,0,0,None,20,Election
C4955,23-02-2025 00:51,ajkal onek kichu cholche #4954,Instagram,Ad,Romanized,Political,0,0,0,0,None,2,Protest
C4956,18-04-2025 00:37,sobai jane eta ki 👀 #4955,Instagram,Post,Romanized,Social,0,0,0,0,None,11,Normal
C4957,08-01-2025 06:57,ajkal onek kichu cholche #4956,Instagram,Post,Romanized,Meme,0,0,0,0,None,23,Normal
C4958,08-05-2025 11:40,ajkal onek kichu cholche #4957,Facebook,Comment,Romanized,Political,1,0,0,0,None,23,Normal
C4959,03-06-2025 11:39,ei desher obostha dekho #4958,Facebook,Comment,Romanized,Social,0,0,0,0,None,5,Normal
C4960,14-06-2025 14:37,bujhle bhalo 💀 #4959,Instagram,Post,Romanized,Meme,1,0,0,1,None,16,Normal
C4961,26-04-2025 12:21,lokjon bujhte parbe na 👀 #4960,Facebook,Comment,Romanized,Neutral,0,0,0,1,None,7,Election
C4962,15-01-2025 19:13,kichu bolar nei #4961,Facebook,Ad,Romanized,Political,0,0,0,0,None,1,Normal
C4963,21-06-2025 02:50,bujhle bhalo #4962,Instagram,Comment,Romanized,Political,0,1,0,1,None,9,Election
C4964,03-03-2025 09:24,ajkal onek kichu cholche 🙏 #4963,Facebook,Post,Romanized,Neutral,0,0,0,0,None,7,Normal
C4965,17-05-2025 13:35,sobai jane eta ki 😏 #4964,Facebook,Comment,Romanized,Political,0,0,0,1,None,3,Normal
C4966,25-03-2025 09:52,ei desher obostha dekho #4965,Facebook,Comment,Romanized,Social,0,0,0,0,None,20,Election
C4967,16-06-2025 23:13,kichu bolar nei #4966,Instagram,Post,Romanized,Social,1,0,0,0,None,22,Normal
C4968,14-02-2025 20:59,eta khub bhalo kotha 👀 #4967,Instagram,Comment,Romanized,Political,0,0,0,0,None,16,Election
C4969,17-06-2025 02:11,lokjon bujhte parbe na #4968,Facebook,Comment,Romanized,Neutral,0,0,0,0,None,3,Protest
C4970,26-04-2025 10:49,kichu bolar nei #4969,Facebook,Comment,Romanized,Social,0,0,0,0,None,11,Election
C4971,21-05-2025 07:18,ei desher obostha dekho #4970,Facebook,Post,Romanized,Neutral,0,0,0,0,None,4,Normal
C4972,24-02-2025 17:37,lokjon bujhte parbe na 🙂 #4971,Instagram,Ad,Romanized,Political,0,0,1,1,Trusted Partner,27,Election
C4973,19-01-2025 14:20,sobai jane eta ki 💀 #4972,Instagram,Post,Romanized,Political,1,0,0,1,Government,103,Election
C4974,14-05-2025 20:11,bujhle bhalo #4973,Facebook,Comment,Romanized,Political,0,0,0,0,None,6,Normal
C4975,21-05-2025 13:44,ajkal onek kichu cholche #4974,Instagram,Post,Romanized,Social,0,0,0,0,None,19,Normal
C4976,28-06-2025 23:37,lokjon bujhte parbe na 🙏 #4975,Facebook,Comment,Romanized,Social,0,0,0,0,None,10,Normal
C4977,07-03-2025 03:53,bujhle bhalo #4976,Facebook,Ad,Romanized,Social,1,0,0,0,None,2,Election
C4978,25-03-2025 19:21,kichu bolar nei #4977,Facebook,Ad,Romanized,Meme,0,0,0,0,None,1,Protest
C4979,13-05-2025 15:24,eta khub bhalo kotha 🔥 #4978,Facebook,Comment,Romanized,Social,0,0,0,0,None,1,Normal
C4980,26-01-2025 21:40,lokjon bujhte parbe na 😡 #4979,Instagram,Ad,Romanized,Political,1,0,0,1,None,22,Normal
C4981,21-06-2025 05:00,ei desher obostha dekho #4980,Instagram,Comment,Romanized,Social,0,0,0,0,None,4,Election
C4982,10-06-2025 16:23,sobai jane eta ki 🙏 #4981,Facebook,Post,Romanized,Social,1,0,0,0,None,17,Protest
C4983,02-01-2025 12:37,ajkal onek kichu cholche #4982,Instagram,Ad,Romanized,Political,0,0,0,0,None,3,Normal
C4984,20-03-2025 20:12,bujhle bhalo 🔥 #4983,Facebook,Comment,Romanized,Neutral,0,0,0,0,None,24,Normal
C4985,01-06-2025 11:38,lokjon bujhte parbe na #4984,Instagram,Comment,Romanized,Social,0,0,0,1,None,22,Protest
C4986,29-05-2025 12:51,sobai jane eta ki #4985,Facebook,Post,Romanized,Political,0,0,0,0,None,5,Protest
C4987,09-06-2025 17:04,kichu bolar nei #4986,Facebook,Post,Romanized,Political,1,0,0,0,None,3,Normal
C4988,23-04-2025 22:34,eta khub bhalo kotha #4987,Instagram,Ad,Romanized,Political,0,0,0,0,None,20,Normal
C4989,19-03-2025 03:00,kichu bolar nei #4988,Facebook,Comment,Romanized,Meme,1,0,0,0,None,2,Normal
C4990,22-05-2025 12:10,eta khub bhalo kotha #4989,Facebook,Post,Romanized,Social,1,0,0,0,None,17,Election
C4991,22-01-2025 13:38,kichu bolar nei #4990,Instagram,Comment,Romanized,Meme,0,1,0,1,None,9,Normal
C4992,30-01-2025 06:03,ajkal onek kichu cholche #4991,Facebook,Comment,Romanized,Political,0,0,0,0,None,16,Normal
C4993,07-02-2025 09:28,sobai jane eta ki #4992,Facebook,Ad,Romanized,Meme,0,0,0,0,None,2,Protest
C4994,01-02-2025 20:23,eta khub bhalo kotha #4993,Facebook,Comment,Romanized,Social,0,1,1,1,None,6,Normal
C4995,29-04-2025 03:08,ei desher obostha dekho 💀 #4994,Facebook,Post,Romanized,Social,0,0,0,0,None,14,Normal
C4996,03-01-2025 23:17,bujhle bhalo #4995,Facebook,Comment,Romanized,Political,1,0,0,0,None,18,Normal
C4997,28-02-2025 09:18,bujhle bhalo 😡 #4996,Instagram,Comment,Romanized,Meme,0,0,0,0,None,6,Normal
C4998,08-03-2025 17:18,eta khub bhalo kotha 🔥 #4997,Facebook,Post,Romanized,Social,0,0,0,0,None,10,Normal
C4999,10-02-2025 23:59,sobai jane eta ki #4998,Instagram,Comment,Romanized,Political,0,0,0,0,None,23,Election
C5000,07-04-2025 17:23,ajkal onek kichu cholche #4999,Instagram,Comment,Romanized,Political,0,0,0,0,None,22,Protest
C5001,04-06-2025 12:13,lokjon bujhte parbe na #5000,Facebook,Comment,Romanized,Social,0,0,0,0,None,21,Protest
C5002,14-06-2025 13:07,eta khub bhalo kotha #5001,Facebook,Post,Romanized,Social,1,0,1,1,None,37,Normal
C5003,31-05-2025 16:34,sobai jane eta ki #5002,Instagram,Ad,Romanized,Political,1,0,0,0,None,23,Normal
C5004,15-01-2025 08:39,ajkal onek kichu cholche #5003,Instagram,Post,Romanized,Social,0,0,0,0,None,20,Normal
C5005,06-03-2025 14:20,ei desher obostha dekho #5004,Instagram,Post,Romanized,Neutral,0,0,0,0,None,5,Normal
C5006,13-05-2025 11:58,sobai jane eta ki 🤡 #5005,Facebook,Post,Romanized,Social,0,0,0,0,None,24,Normal
C5007,07-01-2025 09:05,kichu bolar nei #5006,Facebook,Comment,Romanized,Social,1,0,0,0,None,8,Election
C5008,29-06-2025 22:27,ajkal onek kichu cholche #5007,Instagram,Comment,Romanized,Political,0,0,0,0,None,21,Normal
C5009,02-06-2025 11:54,ajkal onek kichu cholche #5008,Instagram,Comment,Romanized,Meme,1,0,0,1,None,24,Normal
C5010,26-06-2025 12:18,eta khub bhalo kotha 😡 #5009,Facebook,Post,Romanized,Political,0,0,0,0,None,20,Normal
C5011,26-04-2025 02:20,sobai jane eta ki 💀 #5010,Facebook,Comment,Romanized,Social,1,0,0,0,None,3,Normal
C5012,18-04-2025 01:47,ajkal onek kichu cholche #5011,Instagram,Post,Romanized,Meme,0,1,1,1,None,10,Normal
C5013,05-04-2025 05:40,ei desher obostha dekho #5012,Facebook,Post,Romanized,Social,0,0,0,0,None,23,Normal
C5014,02-05-2025 21:31,eta khub bhalo kotha #5013,Instagram,Comment,Romanized,Neutral,0,0,0,0,None,6,Normal
C5015,24-04-2025 21:12,eta khub bhalo kotha #5014,Facebook,Comment,Romanized,Social,1,0,0,0,None,10,Normal
C5016,26-03-2025 00:26,bujhle bhalo #5015,Instagram,Post,Romanized,Meme,0,0,0,0,None,21,Normal
C5017,19-05-2025 04:21,lokjon bujhte parbe na #5016,Instagram,Post,Romanized,Social,0,1,0,1,None,7,Election
C5018,18-05-2025 01:57,bujhle bhalo #5017,Facebook,Post,Romanized,Social,0,0,0,0,None,11,Normal
C5019,17-02-2025 08:15,ei desher obostha dekho 💀 #5018,Facebook,Comment,Romanized,Meme,0,1,0,1,None,11,Protest
C5020,26-03-2025 13:11,eta khub bhalo kotha 🙂 #5019,Instagram,Post,Romanized,Social,0,0,0,0,None,18,Normal
C5021,01-03-2025 22:06,ei desher obostha dekho 🙂 #5020,Instagram,Comment,Romanized,Political,1,0,0,0,None,21,Election
C5022,29-05-2025 05:22,eta khub bhalo kotha #5021,Facebook,Comment,Romanized,Meme,0,0,0,0,None,12,Normal
C5023,25-04-2025 05:53,kichu bolar nei 🤡 #5022,Facebook,Comment,Romanized,Political,1,1,0,1,None,7,Normal
C5024,31-01-2025 23:36,ei desher obostha dekho 🤡 #5023,Instagram,Comment,Romanized,Meme,1,0,0,0,None,6,Normal
C5025,26-06-2025 04:36,sobai jane eta ki #5024,Facebook,Post,Romanized,Meme,1,1,1,1,None,7,Election
C5026,03-01-2025 08:42,bujhle bhalo 😡 #5025,Instagram,Comment,Romanized,Social,0,0,0,0,None,22,Protest
C5027,07-06-2025 15:53,ei desher obostha dekho #5026,Facebook,Comment,Romanized,Political,0,0,0,0,None,7,Election
C5028,26-05-2025 11:15,kichu bolar nei #5027,Facebook,Comment,Romanized,Social,1,0,0,0,None,13,Election
C5029,21-05-2025 11:59,ajkal onek kichu cholche #5028,Facebook,Comment,Romanized,Social,0,0,0,0,None,21,Protest
C5030,12-05-2025 15:17,sobai jane eta ki #5029,Instagram,Post,Romanized,Social,1,0,0,0,None,4,Normal
C5031,29-05-2025 10:52,ajkal onek kichu cholche #5030,Facebook,Post,Romanized,Social,0,1,0,1,None,7,Election
C5032,13-02-2025 20:49,lokjon bujhte parbe na 🙏 #5031,Instagram,Comment,Romanized,Political,0,0,0,0,None,21,Normal
C5033,15-03-2025 09:59,eta khub bhalo kotha #5032,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,17,Normal
C5034,02-05-2025 20:18,lokjon bujhte parbe na 💀 #5033,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,18,Election
C5035,12-03-2025 22:46,ajkal onek kichu cholche 🤡 #5034,Instagram,Ad,Romanized,Social,0,0,0,0,None,8,Normal
C5036,23-03-2025 09:16,ajkal onek kichu cholche #5035,Facebook,Comment,Romanized,Meme,1,0,0,0,None,8,Normal
C5037,25-06-2025 03:58,kichu bolar nei 😂 #5036,Facebook,Post,Romanized,Social,1,0,0,1,None,20,Election
C5038,27-02-2025 09:04,lokjon bujhte parbe na #5037,Facebook,Post,Romanized,Social,1,0,0,0,None,20,Normal
C5039,18-06-2025 08:27,ei desher obostha dekho 😏 #5038,Instagram,Ad,Romanized,Political,0,1,1,1,None,9,Normal
C5040,21-02-2025 23:40,ei desher obostha dekho #5039,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,21,Normal
C5041,18-06-2025 20:33,ei desher obostha dekho #5040,Instagram,Post,Romanized,Social,0,0,0,0,None,17,Normal
C5042,18-06-2025 16:30,sobai jane eta ki #5041,Facebook,Comment,Romanized,Political,1,1,0,1,None,8,Normal
C5043,06-01-2025 10:16,kichu bolar nei 😡 #5042,Instagram,Comment,Romanized,Meme,1,0,0,0,None,10,Normal
C5044,21-01-2025 05:27,ei desher obostha dekho #5043,Instagram,Ad,Romanized,Political,0,1,0,1,None,7,Protest
C5045,12-06-2025 21:11,kichu bolar nei #5044,Facebook,Post,Romanized,Meme,1,1,1,1,None,7,Normal
C5046,06-03-2025 08:04,kichu bolar nei #5045,Facebook,Comment,Romanized,Social,0,0,0,0,None,2,Protest
C5047,29-05-2025 15:38,eta khub bhalo kotha #5046,Instagram,Comment,Romanized,Meme,0,0,0,0,None,6,Election
C5048,06-03-2025 20:49,eta khub bhalo kotha #5047,Facebook,Comment,Romanized,Political,0,0,1,1,None,47,Protest
C5049,08-05-2025 05:34,kichu bolar nei 👀 #5048,Instagram,Comment,Romanized,Political,0,0,0,0,None,20,Election
C5050,28-01-2025 15:00,eta khub bhalo kotha #5049,Instagram,Post,Romanized,Social,1,0,0,0,None,8,Normal
C5051,07-05-2025 19:20,kichu bolar nei #5050,Facebook,Comment,Romanized,Meme,1,1,0,1,None,8,Normal
C5052,11-02-2025 23:55,kichu bolar nei #5051,Instagram,Comment,Romanized,Meme,1,0,0,0,None,13,Normal
C5053,01-02-2025 20:26,kichu bolar nei #5052,Facebook,Post,Romanized,Political,0,0,0,0,None,18,Protest
C5054,03-04-2025 13:26,bujhle bhalo 😂 #5053,Facebook,Comment,Romanized,Meme,0,0,0,0,None,9,Protest
C5055,15-03-2025 01:51,sobai jane eta ki #5054,Facebook,Ad,Romanized,Political,0,0,0,0,None,16,Normal
C5056,01-01-2025 20:03,bujhle bhalo #5055,Facebook,Comment,Romanized,Social,1,0,1,1,None,47,Normal
C5057,15-03-2025 02:35,kichu bolar nei 💀 #5056,Facebook,Post,Romanized,Social,1,0,0,0,None,5,Protest
C5058,19-01-2025 12:26,ajkal onek kichu cholche 🙏 #5057,Instagram,Comment,Romanized,Political,0,0,0,0,None,16,Normal
C5059,05-02-2025 17:36,sobai jane eta ki #5058,Instagram,Comment,Romanized,Political,1,1,0,1,None,10,Protest
C5060,12-05-2025 05:01,kichu bolar nei #5059,Facebook,Comment,Romanized,Political,0,0,0,0,None,10,Protest
C5061,16-04-2025 19:28,kichu bolar nei 😡 #5060,Instagram,Comment,Romanized,Social,0,0,0,0,None,4,Election
C5062,23-03-2025 05:59,kichu bolar nei #5061,Instagram,Post,Romanized,Social,1,1,0,1,None,12,Protest
C5063,18-04-2025 09:47,lokjon bujhte parbe na #5062,Facebook,Comment,Romanized,Meme,0,0,0,0,None,2,Normal
C5064,04-05-2025 09:57,sobai jane eta ki #5063,Instagram,Comment,Romanized,Meme,0,0,0,0,None,11,Normal
C5065,16-01-2025 05:09,ei desher obostha dekho #5064,Instagram,Comment,Romanized,Social,0,0,0,0,None,6,Election
C5066,07-05-2025 14:43,eta khub bhalo kotha #5065,Facebook,Comment,Romanized,Social,1,0,0,0,None,7,Election
C5067,14-02-2025 08:25,lokjon bujhte parbe na #5066,Facebook,Comment,Romanized,Political,1,0,0,0,None,3,Protest
C5068,13-04-2025 21:40,kichu bolar nei #5067,Facebook,Comment,Romanized,Meme,0,0,0,0,None,14,Election
C5069,20-03-2025 17:16,bujhle bhalo #5068,Facebook,Ad,Romanized,Social,0,0,0,0,None,3,Normal
C5070,01-04-2025 02:59,ajkal onek kichu cholche #5069,Facebook,Ad,Romanized,Political,0,0,0,0,None,17,Normal
C5071,31-03-2025 00:32,eta khub bhalo kotha #5070,Facebook,Post,Romanized,Social,1,0,0,0,None,12,Election
C5072,14-06-2025 13:17,sobai jane eta ki #5071,Facebook,Post,Romanized,Meme,1,1,0,1,None,7,Normal
C5073,06-05-2025 05:00,ajkal onek kichu cholche 💀 #5072,Instagram,Comment,Romanized,Meme,1,0,0,0,None,15,Normal
C5074,24-04-2025 07:04,ei desher obostha dekho 🙏 #5073,Facebook,Ad,Romanized,Neutral,0,0,0,0,None,18,Normal
C5075,04-05-2025 22:47,lokjon bujhte parbe na #5074,Facebook,Comment,Romanized,Neutral,0,0,0,0,None,22,Normal
C5076,26-04-2025 12:16,sobai jane eta ki #5075,Facebook,Comment,Romanized,Neutral,0,0,0,0,None,4,Normal
C5077,11-04-2025 06:44,kichu bolar nei #5076,Facebook,Comment,Romanized,Political,0,1,1,1,Government,11,Election
C5078,27-04-2025 07:06,lokjon bujhte parbe na #5077,Instagram,Comment,Romanized,Meme,1,0,0,0,None,22,Normal
C5079,01-03-2025 22:48,lokjon bujhte parbe na #5078,Facebook,Ad,Romanized,Social,0,0,0,0,None,15,Normal
C5080,18-02-2025 10:29,sobai jane eta ki #5079,Instagram,Comment,Romanized,Meme,1,0,0,0,None,17,Protest
C5081,01-06-2025 21:14,lokjon bujhte parbe na #5080,Facebook,Comment,Romanized,Social,0,0,0,0,None,13,Normal
C5082,10-04-2025 07:08,kichu bolar nei 🔥 #5081,Facebook,Post,Romanized,Social,0,0,0,0,None,11,Normal
C5083,12-05-2025 23:46,kichu bolar nei #5082,Facebook,Post,Romanized,Neutral,0,0,0,0,None,24,Normal
C5084,18-04-2025 10:09,sobai jane eta ki #5083,Instagram,Post,Romanized,Social,0,0,0,0,None,9,Normal
C5085,19-05-2025 10:17,ajkal onek kichu cholche #5084,Facebook,Post,Romanized,Political,0,0,0,0,None,11,Protest
C5086,03-01-2025 03:39,sobai jane eta ki #5085,Facebook,Ad,Romanized,Political,0,0,0,0,None,1,Normal
C5087,08-05-2025 15:51,ei desher obostha dekho #5086,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,20,Normal
C5088,17-02-2025 08:08,ei desher obostha dekho #5087,Facebook,Comment,Romanized,Social,0,0,0,0,None,16,Election
C5089,07-03-2025 17:12,lokjon bujhte parbe na 😏 #5088,Facebook,Post,Romanized,Social,0,0,0,0,None,12,Protest
C5090,17-06-2025 04:22,ajkal onek kichu cholche #5089,Instagram,Comment,Romanized,Social,0,0,0,0,None,14,Protest
C5091,17-04-2025 05:30,kichu bolar nei #5090,Facebook,Post,Romanized,Social,1,0,0,0,None,12,Normal
C5092,29-04-2025 00:20,sobai jane eta ki #5091,Instagram,Post,Romanized,Social,0,1,0,1,None,11,Election
C5093,25-01-2025 13:11,bujhle bhalo #5092,Facebook,Post,Romanized,Neutral,0,0,0,0,None,6,Protest
C5094,22-02-2025 21:23,ei desher obostha dekho 🤡 #5093,Facebook,Comment,Romanized,Meme,1,0,0,0,None,14,Normal
C5095,10-02-2025 00:26,eta khub bhalo kotha 🙏 #5094,Facebook,Ad,Romanized,Social,1,0,0,0,None,11,Normal
C5096,30-05-2025 05:33,ajkal onek kichu cholche #5095,Facebook,Comment,Romanized,Political,0,0,0,1,None,4,Protest
C5097,07-04-2025 04:49,bujhle bhalo 😡 #5096,Facebook,Comment,Romanized,Meme,1,1,1,1,None,8,Election
C5098,21-02-2025 14:52,ajkal onek kichu cholche 😏 #5097,Facebook,Comment,Romanized,Meme,1,1,1,1,None,11,Normal
C5099,29-03-2025 15:02,sobai jane eta ki #5098,Facebook,Comment,Romanized,Political,0,0,0,0,None,7,Normal
C5100,16-04-2025 16:31,eta khub bhalo kotha #5099,Instagram,Comment,Romanized,Meme,0,0,0,0,None,3,Normal
C5101,03-06-2025 15:47,ei desher obostha dekho #5100,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,19,Protest
C5102,23-04-2025 10:27,bujhle bhalo 😂 #5101,Instagram,Post,Romanized,Meme,1,0,0,0,None,18,Election
C5103,23-04-2025 22:13,lokjon bujhte parbe na 🙏 #5102,Facebook,Comment,Romanized,Social,1,1,0,1,None,11,Normal
C5104,05-01-2025 00:18,sobai jane eta ki 💀 #5103,Facebook,Comment,Romanized,Political,0,1,0,1,None,8,Normal
C5105,13-06-2025 08:03,sobai jane eta ki #5104,Facebook,Ad,Romanized,Political,0,0,0,0,None,4,Normal
C5106,04-01-2025 19:06,kichu bolar nei #5105,Instagram,Comment,Romanized,Political,1,1,1,1,None,11,Normal
C5107,22-02-2025 19:18,eta khub bhalo kotha #5106,Facebook,Comment,Romanized,Political,1,0,0,0,None,18,Normal
C5108,12-03-2025 07:41,kichu bolar nei #5107,Instagram,Post,Romanized,Social,0,0,0,0,None,21,Normal
C5109,21-05-2025 00:51,ei desher obostha dekho #5108,Facebook,Post,Romanized,Political,1,0,0,0,None,2,Protest
C5110,17-01-2025 16:12,ajkal onek kichu cholche #5109,Facebook,Post,Romanized,Social,0,0,0,0,None,10,Normal
C5111,17-03-2025 17:51,ajkal onek kichu cholche 😏 #5110,Instagram,Post,Romanized,Political,1,0,0,0,None,21,Protest
